region,segment,OrderDate,UnitPrice,orderQuantity,stateOrProvince,year,totalCost,month
South,Rose / Sparkling Wine,23.08.2012,20.99,21.0,Victoria,2012,440.79,8
South,Rose / Sparkling Wine,07.11.2012,574.74,22.0,Victoria,2012,12644.28,11
South,Rose / Sparkling Wine,04.03.2013,45.99,13.0,Victoria,2013,597.87,3
South,Rose / Sparkling Wine,11.01.2012,39.48,11.0,Victoria,2012,434.28,1
South,Rose / Sparkling Wine,06.10.2013,205.99,18.0,Victoria,2013,3707.82,10
South,Rose / Sparkling Wine,13.01.2013,517.48,13.0,Victoria,2013,6727.24,1
South,Rose / Sparkling Wine,11.05.2012,65.99,19.0,Victoria,2012,1253.81,5
South,Rose / Sparkling Wine,14.02.2013,55.99,5.0,Victoria,2013,279.95,2
South,Rose / Sparkling Wine,15.08.2013,35.99,11.0,Victoria,2013,395.89,8
South,Rose / Sparkling Wine,20.11.2013,100.98,1.0,Victoria,2013,100.98,11
South,Rose / Sparkling Wine,11.01.2013,31.78,13.0,Victoria,2013,413.14,1
West,Rose / Sparkling Wine,19.03.2013,125.99,43.0,Western Australia,2013,5417.57,3
West,Rose / Sparkling Wine,19.03.2013,125.99,44.0,Western Australia,2013,5543.56,3
West,Rose / Sparkling Wine,26.03.2013,55.99,4.0,Western Australia,2013,223.96,3
West,Rose / Sparkling Wine,13.09.2011,28.48,33.0,Western Australia,2011,939.84,9
West,Rose / Sparkling Wine,05.12.2011,95.99,39.0,Western Australia,2011,3743.61,12
West,Rose / Sparkling Wine,12.07.2010,65.99,37.0,Western Australia,2010,2441.63,7
West,Rose / Sparkling Wine,15.09.2012,65.99,45.0,Western Australia,2012,2969.55,9
West,Rose / Sparkling Wine,23.07.2013,13.99,46.0,Western Australia,2013,643.54,7
West,Rose / Sparkling Wine,24.07.2012,1.7,59.0,Western Australia,2012,100.3,7
West,Rose / Sparkling Wine,23.02.2011,9.78,31.0,Western Australia,2011,303.18,2
West,Rose / Sparkling Wine,21.07.2010,30.73,48.0,Western Australia,2010,1475.04,7
West,Rose / Sparkling Wine,03.11.2010,17.98,146.0,Western Australia,2010,2625.08,11
West,Rose / Sparkling Wine,02.08.2010,16.48,27.0,Western Australia,2010,444.96,8
West,Rose / Sparkling Wine,19.09.2010,299.99,5.0,Western Australia,2010,1499.95,9
West,Rose / Sparkling Wine,25.11.2011,73.98,10.0,Western Australia,2011,739.8,11
West,Rose / Sparkling Wine,21.05.2012,33.98,8.0,Western Australia,2012,271.84,5
West,Rose / Sparkling Wine,08.01.2012,4.89,10.0,Western Australia,2012,48.9,1
West,Rose / Sparkling Wine,12.02.2011,30.73,5.0,Western Australia,2011,153.65,2
West,Rose / Sparkling Wine,08.07.2013,200.97,10.0,Western Australia,2013,2009.7,7
West,Rose / Sparkling Wine,23.01.2011,85.99,3.0,Western Australia,2011,257.97,1
West,Rose / Sparkling Wine,09.04.2013,55.99,7.0,Western Australia,2013,391.93,4
West,Rose / Sparkling Wine,30.10.2012,65.99,16.0,Western Australia,2012,1055.84,10
West,Rose / Sparkling Wine,30.01.2010,574.74,8.0,Western Australia,2010,4597.92,1
West,Rose / Sparkling Wine,20.02.2012,14.48,11.0,Western Australia,2012,159.28,2
West,Rose / Sparkling Wine,08.05.2013,22.24,5.0,Western Australia,2013,111.2,5
West,Rose / Sparkling Wine,15.01.2011,2.12,8.0,Western Australia,2011,16.96,1
West,Rose / Sparkling Wine,18.04.2012,5.98,1.0,Western Australia,2012,5.98,4
West,Rose / Sparkling Wine,26.12.2011,125.99,22.0,Western Australia,2011,2771.78,12
West,Rose / Sparkling Wine,12.07.2010,10.01,11.0,Western Australia,2010,110.11,7
West,Rose / Sparkling Wine,02.08.2010,200.97,11.0,Western Australia,2010,2210.67,8
West,Rose / Sparkling Wine,02.10.2013,3499.99,2.0,Western Australia,2013,6999.98,10
West,Rose / Sparkling Wine,03.03.2013,39.48,2.0,Western Australia,2013,78.96,3
West,Rose / Sparkling Wine,11.03.2010,99.99,3.0,Western Australia,2010,299.97,3
West,Rose / Sparkling Wine,03.10.2012,115.99,8.0,Western Australia,2012,927.92,10
West,Rose / Sparkling Wine,15.02.2013,115.99,12.0,Western Australia,2013,1391.88,2
West,Rose / Sparkling Wine,29.07.2013,5.02,12.0,Western Australia,2013,60.24,7
West,Rose / Sparkling Wine,07.05.2013,27.48,1.0,Western Australia,2013,27.48,5
West,Rose / Sparkling Wine,07.10.2011,99.99,8.0,Western Australia,2011,799.92,10
West,Rose / Sparkling Wine,22.12.2010,150.98,3.0,Western Australia,2010,452.94,12
West,Rose / Sparkling Wine,18.05.2010,20.99,14.0,Western Australia,2010,293.86,5
West,Rose / Sparkling Wine,20.05.2013,4.98,1.0,Western Australia,2013,4.98,5
West,Rose / Sparkling Wine,24.06.2013,65.99,18.0,Western Australia,2013,1187.82,6
West,Rose / Sparkling Wine,29.08.2013,30.73,6.0,Western Australia,2013,184.38,8
West,Rose / Sparkling Wine,10.01.2012,20.99,14.0,Western Australia,2012,293.86,1
West,Rose / Sparkling Wine,21.07.2013,80.97,15.0,Western Australia,2013,1214.55,7
West,Rose / Sparkling Wine,14.10.2011,195.99,5.0,Western Australia,2011,979.95,10
West,Rose / Sparkling Wine,21.12.2013,10.01,5.0,Western Australia,2013,50.05,12
West,Rose / Sparkling Wine,23.03.2013,3502.14,1.0,Western Australia,2013,3502.14,3
West,Rose / Sparkling Wine,23.03.2013,35.99,3.0,Western Australia,2013,107.97,3
West,Rose / Sparkling Wine,07.05.2011,140.99,10.0,Western Australia,2011,1409.9,5
West,Rose / Sparkling Wine,21.09.2013,39.24,11.0,Western Australia,2013,431.64,9
West,Rose / Sparkling Wine,18.12.2010,30.98,7.0,Western Australia,2010,216.86,12
West,Rose / Sparkling Wine,28.10.2012,9.49,1.0,Western Australia,2012,9.49,10
West,Rose / Sparkling Wine,05.06.2011,22.98,8.0,Western Australia,2011,183.84,6
West,Rose / Sparkling Wine,25.05.2012,125.99,20.0,Western Australia,2012,2519.8,5
South,White Wine,31.08.2012,70.71,24.0,Australian Capital Territory,2012,1697.04,8
South,White Wine,20.03.2012,99.23,5.0,Australian Capital Territory,2012,496.15,3
South,White Wine,18.04.2010,100.98,2.0,Australian Capital Territory,2010,201.96,4
South,White Wine,25.06.2010,130.98,1.0,Australian Capital Territory,2010,130.98,6
South,White Wine,09.04.2013,70.98,12.0,Australian Capital Territory,2013,851.76,4
South,White Wine,15.06.2011,25.38,16.0,Australian Capital Territory,2011,406.08,6
South,White Wine,14.05.2011,136.98,6.0,Australian Capital Territory,2011,821.88,5
South,White Wine,26.10.2013,18.7,20.0,Australian Capital Territory,2013,374.0,10
South,White Wine,07.08.2013,5.89,18.0,Australian Capital Territory,2013,106.02,8
South,White Wine,30.10.2013,22.98,18.0,Australian Capital Territory,2013,413.64,10
South,White Wine,04.12.2013,6.24,13.0,Australian Capital Territory,2013,81.12,12
South,White Wine,04.12.2013,4.86,21.0,Australian Capital Territory,2013,102.06,12
East,White Wine,21.07.2013,14.98,43.0,New South Wales,2013,644.14,7
East,White Wine,30.08.2011,12.22,2.0,New South Wales,2011,24.44,8
East,White Wine,08.09.2013,7.59,6.0,New South Wales,2013,45.54,9
East,White Wine,16.10.2013,18.84,69.0,New South Wales,2013,1299.96,10
East,White Wine,22.01.2011,120.98,10.0,New South Wales,2011,1209.8,1
East,White Wine,06.02.2012,500.98,11.0,New South Wales,2012,5510.78,2
East,White Wine,07.06.2013,22.98,13.0,New South Wales,2013,298.74,6
East,White Wine,12.03.2011,9.38,1.0,New South Wales,2011,9.38,3
East,White Wine,21.08.2012,160.98,11.0,New South Wales,2012,1770.78,8
East,White Wine,25.04.2013,8.34,4.0,New South Wales,2013,33.36,4
East,White Wine,27.02.2011,14.98,8.0,New South Wales,2011,119.84,2
East,White Wine,14.09.2010,33.98,12.0,New South Wales,2010,407.76,9
East,White Wine,01.05.2010,2.23,12.0,New South Wales,2010,26.76,5
East,White Wine,02.09.2012,9.74,20.0,New South Wales,2012,194.8,9
East,White Wine,07.08.2011,20.28,22.0,New South Wales,2011,446.16,8
East,White Wine,22.11.2012,40.97,32.0,New South Wales,2012,1311.04,11
East,White Wine,25.09.2011,218.75,4.0,New South Wales,2011,875.0,9
East,White Wine,12.12.2011,24.98,1.0,New South Wales,2011,24.98,12
East,White Wine,20.12.2012,15.23,18.0,New South Wales,2012,274.14,12
East,White Wine,03.05.2011,12.64,18.0,New South Wales,2011,227.52,5
East,White Wine,02.10.2013,110.98,22.0,New South Wales,2013,2441.56,10
East,White Wine,24.06.2012,25.98,2.0,New South Wales,2012,51.96,6
East,White Wine,26.09.2013,40.89,3.0,New South Wales,2013,122.67,9
East,White Wine,30.06.2010,349.45,11.0,New South Wales,2010,3843.95,6
East,White Wine,02.11.2010,105.49,34.0,New South Wales,2010,3586.66,11
East,White Wine,01.06.2013,122.99,8.0,New South Wales,2013,983.92,6
East,White Wine,04.07.2012,9.98,17.0,New South Wales,2012,169.66,7
East,White Wine,20.11.2012,46.94,35.0,New South Wales,2012,1642.9,11
East,White Wine,26.02.2011,9.65,8.0,New South Wales,2011,77.2,2
East,White Wine,28.11.2013,160.98,23.0,New South Wales,2013,3702.54,11
East,White Wine,13.06.2012,276.2,5.0,New South Wales,2012,1381.0,6
East,White Wine,03.07.2013,6.24,7.0,New South Wales,2013,43.68,7
East,White Wine,19.11.2013,120.98,23.0,New South Wales,2013,2782.54,11
East,White Wine,02.07.2012,150.98,5.0,New South Wales,2012,754.9,7
East,White Wine,02.02.2011,296.18,6.0,New South Wales,2011,1777.08,2
East,White Wine,18.11.2011,81.94,28.0,New South Wales,2011,2294.32,11
East,White Wine,18.11.2012,12.64,41.0,New South Wales,2012,518.24,11
East,White Wine,15.02.2011,78.69,2.0,New South Wales,2011,157.38,2
East,White Wine,24.03.2010,9.48,2.0,New South Wales,2010,18.96,3
East,White Wine,03.07.2010,146.34,2.0,New South Wales,2010,292.68,7
East,White Wine,12.09.2010,45.98,4.0,New South Wales,2010,183.92,9
East,White Wine,12.01.2011,71.37,1.0,New South Wales,2011,71.37,1
East,White Wine,27.09.2011,81.94,12.0,New South Wales,2011,983.28,9
East,White Wine,09.02.2013,240.98,11.0,New South Wales,2013,2650.78,2
East,White Wine,29.03.2013,20.24,6.0,New South Wales,2013,121.44,3
East,White Wine,18.10.2013,60.65,12.0,New South Wales,2013,727.8,10
East,White Wine,15.05.2010,26.48,17.0,New South Wales,2010,450.16,5
East,White Wine,24.05.2012,12.22,18.0,New South Wales,2012,219.96,5
East,White Wine,27.07.2013,105.34,4.0,New South Wales,2013,421.36,7
East,White Wine,07.12.2012,150.98,9.0,New South Wales,2012,1358.82,12
East,White Wine,20.01.2013,140.98,7.0,New South Wales,2013,986.86,1
East,White Wine,21.02.2013,37.93,2.0,New South Wales,2013,75.86,2
East,White Wine,10.03.2012,105.49,8.0,New South Wales,2012,843.92,3
East,White Wine,04.10.2010,9.38,15.0,New South Wales,2010,140.7,10
East,White Wine,01.11.2012,3.29,40.0,New South Wales,2012,131.6,11
East,White Wine,15.09.2013,54.2,24.0,New South Wales,2013,1300.8,9
East,White Wine,07.03.2013,20.24,10.0,New South Wales,2013,202.4,3
East,White Wine,02.02.2010,122.99,12.0,New South Wales,2010,1475.88,2
East,White Wine,04.07.2013,290.98,5.0,New South Wales,2013,1454.9,7
East,White Wine,12.06.2010,31.76,18.0,New South Wales,2010,571.68,6
East,White Wine,03.08.2012,9.98,20.0,New South Wales,2012,199.6,8
East,White Wine,23.07.2013,23.99,7.0,New South Wales,2013,167.93,7
East,White Wine,23.08.2012,105.29,22.0,New South Wales,2012,2316.38,8
North,White Wine,07.04.2010,40.89,21.0,Northern Territory,2010,858.69,4
North,White Wine,27.05.2013,320.98,9.0,Northern Territory,2013,2888.82,5
North,White Wine,30.06.2010,63.94,21.0,Northern Territory,2010,1342.74,6
North,White Wine,16.07.2011,12.64,14.0,Northern Territory,2011,176.96,7
North,White Wine,07.02.2011,70.98,3.0,Northern Territory,2011,212.94,2
North,White Wine,14.03.2010,200.98,9.0,Northern Territory,2010,1808.82,3
North,White Wine,02.04.2012,7.38,1.0,Northern Territory,2012,7.38,4
North,White Wine,25.09.2012,348.21,11.0,Northern Territory,2012,3830.31,9
North,White Wine,12.12.2011,78.69,4.0,Northern Territory,2011,314.76,12
North,White Wine,08.02.2013,99.23,5.0,Northern Territory,2013,496.15,2
North,White Wine,20.11.2010,218.75,17.0,Northern Territory,2010,3718.75,11
North,White Wine,03.11.2010,349.45,17.0,Northern Territory,2010,5940.65,11
North,White Wine,08.10.2013,284.98,14.0,Northern Territory,2013,3989.72,10
North,White Wine,05.03.2010,19.99,2.0,Northern Territory,2010,39.98,3
North,White Wine,02.06.2011,296.18,10.0,Queensland,2011,2961.8,6
North,White Wine,11.04.2011,14.98,7.0,Queensland,2011,104.86,4
North,White Wine,23.10.2011,200.98,5.0,Queensland,2011,1004.9,10
North,White Wine,05.12.2011,150.98,13.0,Queensland,2011,1962.74,12
North,White Wine,07.02.2013,20.28,11.0,Queensland,2013,223.08,2
North,White Wine,31.05.2013,417.4,13.0,Queensland,2013,5426.2,5
North,White Wine,06.10.2011,160.98,14.0,Queensland,2011,2253.72,10
North,White Wine,16.06.2011,113.98,12.0,Queensland,2011,1367.76,6
North,White Wine,01.04.2011,227.55,6.0,Queensland,2011,1365.3,4
North,White Wine,29.09.2011,880.98,5.0,Queensland,2011,4404.9,9
North,White Wine,04.10.2013,41.47,2.0,Queensland,2013,82.94,10
North,White Wine,15.03.2010,14.2,2.0,Queensland,2010,28.4,3
North,White Wine,20.10.2012,212.6,1.0,Queensland,2012,212.6,10
South,White Wine,08.02.2013,99.23,18.0,Australian Capital Territory,2013,1786.14,2
South,White Wine,10.12.2010,280.98,5.0,South Australia,2010,1404.9,12
South,White Wine,12.11.2011,140.81,3.0,South Australia,2011,422.43,11
South,White Wine,25.12.2013,122.99,18.0,South Australia,2013,2213.82,12
South,White Wine,06.04.2010,170.98,10.0,South Australia,2010,1709.8,4
South,White Wine,20.09.2011,89.99,20.0,South Australia,2011,1799.8,9
South,White Wine,09.04.2013,12.07,8.0,South Australia,2013,96.56,4
South,White Wine,26.02.2011,4.14,11.0,South Australia,2011,45.54,2
South,White Wine,21.07.2013,160.98,14.0,Australian Capital Territory,2013,2253.72,7
South,White Wine,05.12.2013,55.5,6.0,South Australia,2013,333.0,12
South,White Wine,15.09.2013,33.94,8.0,South Australia,2013,271.52,9
South,White Wine,23.06.2013,2.23,5.0,South Australia,2013,11.15,6
South,White Wine,02.12.2011,31.76,17.0,South Australia,2011,539.92,12
South,White Wine,15.08.2010,9.48,22.0,Australian Capital Territory,2010,208.56,8
South,White Wine,16.09.2010,55.5,4.0,South Australia,2010,222.0,9
South,White Wine,17.11.2011,19.98,29.0,South Australia,2011,579.42,11
South,White Wine,12.12.2011,33.94,2.0,South Australia,2011,67.88,12
South,White Wine,25.05.2013,22.23,5.0,Australian Capital Territory,2013,111.15,5
South,White Wine,01.04.2012,26.64,8.0,South Australia,2012,213.12,4
South,White Wine,10.08.2013,180.98,2.0,South Australia,2013,361.96,8
South,White Wine,30.07.2011,89.99,3.0,South Australia,2011,269.97,7
South,White Wine,16.11.2012,40.97,39.0,South Australia,2012,1597.83,11
South,White Wine,09.11.2011,122.99,25.0,Australian Capital Territory,2011,3074.75,11
South,White Wine,16.10.2011,258.98,1.0,South Australia,2011,258.98,10
South,White Wine,18.11.2013,216.6,39.0,South Australia,2013,8447.4,11
South,White Wine,03.06.2012,218.08,8.0,South Australia,2012,1744.64,6
South,White Wine,20.04.2010,259.71,11.0,South Australia,2010,2856.81,4
South,White Wine,07.10.2010,291.73,6.0,South Australia,2010,1750.38,10
South,White Wine,29.10.2013,4.95,13.0,South Australia,2013,64.35,10
South,White Wine,06.05.2010,417.4,1.0,Australian Capital Territory,2010,417.4,5
South,White Wine,22.10.2011,400.98,16.0,South Australia,2011,6415.68,10
South,White Wine,16.10.2013,18.84,17.0,South Australia,2013,320.28,10
South,White Wine,01.05.2011,18.65,7.0,South Australia,2011,130.55,5
South,White Wine,08.09.2012,70.71,14.0,South Australia,2012,989.94,9
South,White Wine,02.01.2010,100.98,43.0,Tasmania,2010,4342.14,1
South,White Wine,31.05.2012,15.23,5.0,Tasmania,2012,76.15,5
South,White Wine,25.10.2013,12.58,82.0,Tasmania,2013,1031.56,10
South,White Wine,29.10.2011,348.21,13.0,Tasmania,2011,4526.73,10
South,White Wine,04.12.2011,12.58,15.0,Tasmania,2011,188.7,12
South,White Wine,04.12.2011,14.34,14.0,Tasmania,2011,200.76,12
South,White Wine,02.07.2010,99.23,14.0,Tasmania,2010,1389.22,7
South,White Wine,25.10.2012,212.6,16.0,Tasmania,2012,3401.6,10
South,White Wine,17.02.2013,100.98,4.0,Tasmania,2013,403.92,2
South,White Wine,28.04.2013,400.98,2.0,Tasmania,2013,801.96,4
South,White Wine,31.10.2011,19.99,23.0,Tasmania,2011,459.77,10
South,White Wine,01.03.2013,8.75,12.0,Tasmania,2013,105.0,3
South,White Wine,30.03.2011,50.98,9.0,Tasmania,2011,458.82,3
South,White Wine,19.01.2013,7.59,4.0,Tasmania,2013,30.36,1
South,White Wine,03.09.2012,107.53,18.0,Tasmania,2012,1935.54,9
South,White Wine,12.12.2010,376.13,13.0,Tasmania,2010,4889.69,12
South,White Wine,22.01.2011,113.98,6.0,Tasmania,2011,683.88,1
South,White Wine,08.09.2013,7.59,2.0,Tasmania,2013,15.18,9
South,White Wine,03.11.2010,160.98,9.0,Tasmania,2010,1448.82,11
South,White Wine,12.08.2010,120.98,2.0,Tasmania,2010,241.96,8
South,White Wine,20.12.2011,400.98,15.0,Tasmania,2011,6014.7,12
South,White Wine,17.09.2011,124.49,21.0,Tasmania,2011,2614.29,9
South,White Wine,23.11.2013,110.98,1.0,Tasmania,2013,110.98,11
South,White Wine,27.07.2011,22.72,14.0,Tasmania,2011,318.08,7
South,White Wine,24.03.2010,138.75,23.0,Victoria,2010,3191.25,3
South,White Wine,18.09.2012,110.98,23.0,Victoria,2012,2552.54,9
South,White Wine,02.03.2011,9.65,8.0,Victoria,2011,77.2,3
South,White Wine,07.12.2011,89.99,6.0,Victoria,2011,539.94,12
South,White Wine,12.09.2012,70.98,12.0,Victoria,2012,851.76,9
South,White Wine,03.10.2012,376.13,23.0,Victoria,2012,8650.99,10
South,White Wine,29.12.2012,179.29,10.0,Victoria,2012,1792.9,12
South,White Wine,06.02.2010,71.37,4.0,Victoria,2010,285.48,2
South,White Wine,07.09.2013,13.73,23.0,Victoria,2013,315.79,9
South,White Wine,26.09.2011,146.05,3.0,Victoria,2011,438.15,9
South,White Wine,20.10.2010,276.2,11.0,Victoria,2010,3038.2,10
South,White Wine,18.01.2011,17.78,7.0,Victoria,2011,124.46,1
South,White Wine,29.10.2013,180.98,16.0,Victoria,2013,2895.68,10
South,White Wine,14.03.2013,137.48,13.0,Victoria,2013,1787.24,3
South,White Wine,21.02.2012,107.53,5.0,Victoria,2012,537.65,2
South,White Wine,05.05.2012,12.22,3.0,Victoria,2012,36.66,5
South,White Wine,10.04.2011,243.98,12.0,Victoria,2011,2927.76,4
South,White Wine,12.06.2010,130.98,14.0,Victoria,2010,1833.72,6
South,White Wine,21.05.2011,58.14,13.0,Victoria,2011,755.82,5
West,White Wine,23.12.2013,95.98,90.0,Western Australia,2013,8638.2,12
West,White Wine,20.12.2012,15.23,70.0,Western Australia,2012,1066.1,12
West,White Wine,06.08.2012,9.77,12.0,Western Australia,2012,117.24,8
West,White Wine,05.03.2012,150.98,56.0,Western Australia,2012,8454.88,3
West,White Wine,14.09.2011,400.98,82.0,Western Australia,2011,32880.36,9
West,White Wine,07.10.2013,7.38,4.0,Western Australia,2013,29.52,10
West,White Wine,19.09.2011,145.98,27.0,Western Australia,2011,3941.46,9
West,White Wine,18.11.2013,146.05,11.0,Western Australia,2013,1606.55,11
West,White Wine,15.09.2012,159.31,10.0,Western Australia,2012,1593.1,9
West,White Wine,08.09.2012,2.08,3.0,Western Australia,2012,6.24,9
West,White Wine,25.01.2010,1.74,1.0,Western Australia,2010,1.74,1
West,White Wine,20.04.2012,27.42,5.0,Western Australia,2012,137.1,4
West,White Wine,02.02.2013,17.67,10.0,Western Australia,2013,176.7,2
West,White Wine,16.08.2012,218.08,22.0,Western Australia,2012,4797.76,8
West,White Wine,01.12.2011,22.23,2.0,Western Australia,2011,44.46,12
West,White Wine,23.10.2013,170.98,18.0,Western Australia,2013,3077.64,10
West,White Wine,25.01.2011,58.14,7.0,Western Australia,2011,406.98,1
West,White Wine,26.10.2011,15.23,4.0,Western Australia,2011,60.92,10
West,White Wine,11.04.2012,105.98,10.0,Western Australia,2012,1059.8,4
West,White Wine,18.02.2010,355.98,8.0,Western Australia,2010,2847.84,2
West,White Wine,22.06.2010,180.98,3.0,Western Australia,2010,542.94,6
West,White Wine,25.02.2010,50.98,6.0,Western Australia,2010,305.88,2
West,White Wine,27.03.2013,150.98,9.0,Western Australia,2013,1358.82,3
West,White Wine,09.12.2013,41.32,24.0,Western Australia,2013,991.68,12
West,White Wine,21.07.2013,270.98,1.0,Western Australia,2013,270.98,7
West,White Wine,27.06.2013,33.94,8.0,Western Australia,2013,271.52,6
West,White Wine,11.12.2012,50.98,13.0,Western Australia,2012,662.74,12
West,White Wine,04.09.2010,14.98,10.0,Western Australia,2010,149.8,9
West,White Wine,31.01.2012,105.98,1.0,Western Australia,2012,105.98,1
West,White Wine,10.03.2012,348.21,13.0,Western Australia,2012,4526.73,3
West,White Wine,03.01.2011,880.98,8.0,Western Australia,2011,7047.84,1
West,White Wine,25.11.2012,160.98,41.0,Western Australia,2012,6600.18,11
West,White Wine,01.05.2012,348.21,5.0,Western Australia,2012,1741.05,5
West,White Wine,11.05.2013,19.94,1.0,Western Australia,2013,19.94,5
West,White Wine,26.06.2012,100.89,4.0,Western Australia,2012,403.56,6
West,White Wine,12.11.2012,128.24,39.0,Western Australia,2012,5001.36,11
West,White Wine,02.08.2013,100.98,9.0,Western Australia,2013,908.82,8
West,White Wine,02.08.2013,70.98,25.0,Western Australia,2013,1774.5,8
West,White Wine,21.07.2013,55.5,4.0,Western Australia,2013,222.0,7
West,White Wine,17.11.2013,280.98,5.0,Western Australia,2013,1404.9,11
West,White Wine,17.12.2012,39.98,17.0,Western Australia,2012,679.66,12
West,White Wine,10.08.2012,20.24,3.0,Western Australia,2012,60.72,8
West,White Wine,14.08.2013,70.98,23.0,Western Australia,2013,1632.54,8
West,White Wine,24.05.2011,46.94,18.0,Western Australia,2011,844.92,5
West,White Wine,06.01.2011,5.28,9.0,Western Australia,2011,47.52,1
West,White Wine,23.03.2013,140.98,9.0,Western Australia,2013,1268.82,3
West,White Wine,09.06.2013,19.98,9.0,Western Australia,2013,179.82,6
